First Name,Last Name,Mailing Address,Mailing City,Mailing State,Mailing Zip,Property Address,Property City,Property State,Property Zip,Lead Type,Document Type,Date Filed,Document Number,Amount/Debt Owed,Seller Score,Motivated Seller Flags,Source,Public Records URL,Parcel Number,Appraised Value,Delinquent Taxes,Delinquent Amount,Homestead Exemption,Out-of-State Owner,Neighborhood,Violation Status,Violation Description,Violation Severity
,,,,OH,,1396 E 90Th St,Cleveland,OH,44106,Condemned Property,CONDEMN,07/28/2025,CONDEMN-107-15-197,,55,Condemned property; Address found,Cleveland Code Enforcement,https://aca-prod.accela.com/COC/,107-15-197,,No,,No,No,Hough,Condemned,,
,,,,OH,,13301 Marston Ave,Cleveland,OH,44105,Condemned Property,CONDEMN,07/25/2025,CONDEMN-138-11-121,,55,Condemned property; Address found,Cleveland Code Enforcement,https://aca-prod.accela.com/COC/,138-11-121,,No,,No,No,Union-Miles,Condemned,,
,,,,OH,,3080 Warren Rd B,Cleveland,OH,44111,Condemned Property,CONDEMN,07/24/2025,CONDEMN-024-17-022,,55,Condemned property; Address found,Cleveland Code Enforcement,https://aca-prod.accela.com/COC/,024-17-022,,No,,No,No,Kamm's,Condemned,,
,,,,OH,,9813 Lamontier Ave,Cleveland,OH,44104,Condemned Property,CONDEMN,07/23/2025,CONDEMN-128-13-117,,55,Condemned property; Address found,Cleveland Code Enforcement,https://aca-prod.accela.com/COC/,128-13-117,,No,,No,No,Buckeye-Woodhill,Condemned,,
,,,,OH,,3290 E 117Th St,Cleveland,OH,44120,Condemned Property,CONDEMN,07/23/2025,CONDEMN-130-02-076,,55,Condemned property; Address found,Cleveland Code Enforcement,https://aca-prod.accela.com/COC/,130-02-076,,No,,No,No,Mount Pleasant,Condemned,,
,,,,OH,,4151 E 99Th St,Cleveland,OH,44105,Condemned Property,CONDEMN,07/23/2025,CONDEMN-136-15-108,,55,Condemned property; Address found,Cleveland Code Enforcement,https://aca-prod.accela.com/COC/,136-15-108,,No,,No,No,Union-Miles,Condemned,,
,,,,OH,,7421 Melrose Ave,Cleveland,OH,44103,Condemned Property,CONDEMN,07/22/2025,CONDEMN-106-11-082,,55,Condemned property; Address found,Cleveland Code Enforcement,https://aca-prod.accela.com/COC/,106-11-082,,No,,No,No,Hough,Condemned,,
,,,,OH,,9921 Hulda Ave,Cleveland,OH,44104,Condemned Property,CONDEMN,07/17/2025,CONDEMN-128-01-055,,55,Condemned property; Address found,Cleveland Code Enforcement,https://aca-prod.accela.com/COC/,128-01-055,,No,,No,No,Buckeye-Woodhill,Condemned,,
,,,,OH,,10015 North Blvd,Cleveland,OH,44108,Condemned Property,CONDEMN,07/17/2025,CONDEMN-109-08-085,,55,Condemned property; Address found,Cleveland Code Enforcement,https://aca-prod.accela.com/COC/,109-08-085,,No,,No,No,Glenville,Condemned,,
,,,,OH,,2854 E 104Th St,Cleveland,OH,44104,Condemned Property,CONDEMN,07/16/2025,CONDEMN-128-11-022,,55,Condemned property; Address found,Cleveland Code Enforcement,https://aca-prod.accela.com/COC/,128-11-022,,No,,No,No,Buckeye-Woodhill,Condemned,,
,,,,OH,,3387 E 113Th St,Cleveland,OH,44104,Condemned Property,CONDEMN,07/15/2025,CONDEMN-127-27-006,,55,Condemned property; Address found,Cleveland Code Enforcement,https://aca-prod.accela.com/COC/,127-27-006,,No,,No,No,Mount Pleasant,Condemned,,
,,,,OH,,13606 Chapelside Ave,Cleveland,OH,44120,Condemned Property,CONDEMN,07/15/2025,CONDEMN-137-25-094,,55,Condemned property; Address found,Cleveland Code Enforcement,https://aca-prod.accela.com/COC/,137-25-094,,No,,No,No,Union-Miles,Condemned,,
,,,,OH,,4104 Whitman Ave,Cleveland,OH,44113,Condemned Property,CONDEMN,07/14/2025,CONDEMN-003-30-053,,55,Condemned property; Address found,Cleveland Code Enforcement,https://aca-prod.accela.com/COC/,003-30-053,,No,,No,No,Ohio City,Condemned,,
,,,,OH,,5002 Denison Ave,Cleveland,OH,44102,Condemned Property,CONDEMN,07/14/2025,CONDEMN-016-17-019,,55,Condemned property; Address found,Cleveland Code Enforcement,https://aca-prod.accela.com/COC/,016-17-019,,No,,No,No,Stockyards,Condemned,,
,,,,OH,,3562 W 127Th St,Cleveland,OH,44111,Condemned Property,CONDEMN,07/14/2025,CONDEMN-018-29-115,,55,Condemned property; Address found,Cleveland Code Enforcement,https://aca-prod.accela.com/COC/,018-29-115,,No,,No,No,Jefferson,Condemned,,
,,,,OH,,15366 Yorick Ave,Cleveland,OH,44110,Condemned Property,CONDEMN,07/14/2025,CONDEMN-115-30-135,,55,Condemned property; Address found,Cleveland Code Enforcement,https://aca-prod.accela.com/COC/,115-30-135,,No,,No,No,Collinwood-Nottingham,Condemned,,
,,,,OH,,9524 Kinsman Rd,Cleveland,OH,44104,Condemned Property,CONDEMN,07/11/2025,CONDEMN-127-15-007,,55,Condemned property; Address found,Cleveland Code Enforcement,https://aca-prod.accela.com/COC/,127-15-007,,No,,No,No,Kinsman,Condemned,,
,,,,OH,,10205 Orleans Ave,Cleveland,OH,44105,Condemned Property,CONDEMN,07/10/2025,CONDEMN-135-03-031,,55,Condemned property; Address found,Cleveland Code Enforcement,https://aca-prod.accela.com/COC/,135-03-031,,No,,No,No,Union-Miles,Condemned,,
,,,,OH,,7808 Elton Ave,Cleveland,OH,44102,Condemned Property,CONDEMN,07/07/2025,CONDEMN-006-04-158,,55,Condemned property; Address found,Cleveland Code Enforcement,https://aca-prod.accela.com/COC/,006-04-158,,No,,No,No,Detroit Shoreway,Condemned,,
,,,,OH,,870 Eddy Rd,Cleveland,OH,44108,Condemned Property,CONDEMN,07/07/2025,CONDEMN-110-11-032,,55,Condemned property; Address found,Cleveland Code Enforcement,https://aca-prod.accela.com/COC/,110-11-032,,No,,No,No,Glenville,Condemned,,
,,,,OH,,4400 Turney Rd,Cleveland,OH,44105,Condemned Property,CONDEMN,07/03/2025,CONDEMN-134-21-020,,55,Condemned property; Address found,Cleveland Code Enforcement,https://aca-prod.accela.com/COC/,134-21-020,,No,,No,No,Broadway-Slavic Village,Condemned,,
,,,,OH,,4629 Clark Ave,Cleveland,OH,44102,Condemned Property,CONDEMN,07/02/2025,CONDEMN-016-14-026,,55,Condemned property; Address found,Cleveland Code Enforcement,https://aca-prod.accela.com/COC/,016-14-026,,No,,No,No,Stockyards,Condemned,,
,,,,OH,,865 Thornhill Dr,Cleveland,OH,44108,Condemned Property,CONDEMN,07/02/2025,CONDEMN-110-11-007,,55,Condemned property; Address found,Cleveland Code Enforcement,https://aca-prod.accela.com/COC/,110-11-007,,No,,No,No,Glenville,Condemned,,
,,,,OH,,11222 Parklawn Ave,Cleveland,OH,44108,Condemned Property,CONDEMN,07/02/2025,CONDEMN-110-18-048,,55,Condemned property; Address found,Cleveland Code Enforcement,https://aca-prod.accela.com/COC/,110-18-048,,No,,No,No,Glenville,Condemned,,
,,,,OH,,3549 W 46Th St,Cleveland,OH,44102,Condemned Property,CONDEMN,06/30/2025,CONDEMN-016-24-044,,55,Condemned property; Address found,Cleveland Code Enforcement,https://aca-prod.accela.com/COC/,016-24-044,,No,,No,No,Stockyards,Condemned,,
,,,,OH,,998 Ivanhoe Rd,Cleveland,OH,44110,Condemned Property,CONDEMN,06/30/2025,CONDEMN-115-18-009,,55,Condemned property; Address found,Cleveland Code Enforcement,https://aca-prod.accela.com/COC/,115-18-009,,No,,No,No,Collinwood-Nottingham,Condemned,,
,,,,OH,,3109 W 101St,Cleveland,OH,44111,Condemned Property,CONDEMN,06/27/2025,CONDEMN-005-19-066,,55,Condemned property; Address found,Cleveland Code Enforcement,https://aca-prod.accela.com/COC/,005-19-066,,No,,No,No,West Boulevard,Condemned,,
,,,,OH,,3609 W 45 St,Cleveland,OH,44109,Condemned Property,CONDEMN,06/27/2025,CONDEMN-015-16-020,,55,Condemned property; Address found,Cleveland Code Enforcement,https://aca-prod.accela.com/COC/,015-16-020,,No,,No,No,Stockyards,Condemned,,
,,,,OH,,1207 E 61St St,Cleveland,OH,44103,Condemned Property,CONDEMN,06/27/2025,CONDEMN-104-15-133,,55,Condemned property; Address found,Cleveland Code Enforcement,https://aca-prod.accela.com/COC/,104-15-133,,No,,No,No,St.Clair-Superior,Condemned,,
,,,,OH,,1021 E 72Nd St,Cleveland,OH,44103,Condemned Property,CONDEMN,06/27/2025,CONDEMN-105-27-060,,55,Condemned property; Address found,Cleveland Code Enforcement,https://aca-prod.accela.com/COC/,105-27-060,,No,,No,No,St.Clair-Superior,Condemned,,
